(7, 1, 3)	2	0	573121	768669	30	30
(1, 8, 3)	1	0	286489	66911	11	10
(8, 1, 3)	2	0	454510	676010	25	25
(1, 9, 3)	1	0	265342	94686	13	12
(9, 1, 3)	2	0	261131	765215	27	27
(1, 10, 3)	1	0	851838	837295	38	37
(10, 1, 3)	1	0	591057	633950	17	16
(1, 11, 3)	1	0	156432	37770	9	8
(11, 1, 3)	2	0	674056	726850	23	23
(1, 12, 3)	1	0	752864	455221	33	32
(12, 1, 3)	1	0	36349	312927	9	8
(1, 13, 3)	1	0	764268	217723	34	33
(13, 1, 3)	1	0	5606	317760	9	8
(2, 3, 3)	2	0	621622	256603	17	17
(3, 2, 3)	1	0	33046	419754	9	8
(2, 4, 3)	1	0	791933	828876	44	43
(4, 2, 3)	1	0	25101	419833	9	8
(2, 5, 3)	1	0	820032	901922	46	45
(5, 2, 3)	1	0	682910	761815	31	30
(2, 6, 3)	1	0	778259	944158	49	48
(6, 2, 3)	2	0	957046	786505	44	44
(2, 7, 3)	1	0	827312	811548	53	52
(7, 2, 3)	2	0	663617	773325	36	36
(2, 8, 3)	1	0	594054	139635	17	16
(8, 2, 3)	2	0	898643	701524	36	36
(2, 9, 3)	1	0	779479	499641	41	40
(9, 2, 3)	2	0	395298	740717	31	31
(2, 10, 3)	1	0	839035	951578	50	49
(10, 2, 3)	2	0	721583	661849	25	25
(2, 11, 3)	1	0	706821	656531	31	30
(11, 2, 3)	2	0	827139	756954	31	31
(2, 12, 3)	1	0	705461	432981	27	26
(12, 2, 3)	1	0	36461	450632	10	9
(2, 13, 3)	1	0	772383	332403	38	37
(13, 2, 3)	1	0	8020	385913	8	7
(3, 4, 3)	1	0	109250	123416	15	14
(4, 3, 3)	2	0	836005	731849	57	57
(3, 5, 3)	1	0	18620	100671	5	4
(5, 3, 3)	2	0	896059	839579	58	58
(3, 6, 3)	1	0	337019	853079	30	29
(6, 3, 3)	2	0	976775	790756	58	58
(3, 7, 3)	1	0	33541	55240	9	8
(7, 3, 3)	2	0	545651	363057	31	31
(3, 8, 3)	1	0	32777	64992	11	10
(8, 3, 3)	2	0	292295	171572	18	18
(3, 9, 3)	1	0	19925	70382	11	10
(9, 3, 3)	2	0	384172	419691	31	31
(3, 10, 3)	1	0	32252	144579	7	6
(10, 3, 3)	2	0	770941	413025	24	24
(3, 11, 3)	1	0	32609	80225	12	11
(11, 3, 3)	2	0	631517	357668	24	24
(3, 12, 3)	1	0	146391	218059	19	18
(12, 3, 3)	2	0	652687	504965	44	44
(3, 13, 3)	1	0	421909	180254	26	25
(13, 3, 3)	2	0	150132	399750	31	31
(4, 5, 3)	1	0	25168	102245	5	4
(5, 4, 3)	2	0	713970	301039	23	23
(4, 6, 3)	2	0	724298	906559	37	37
(6, 4, 3)	2	0	983413	688674	64	64
(4, 7, 3)	1	0	24140	55206	8	7
(7, 4, 3)	2	0	377536	353260	20	20
(4, 8, 3)	1	0	24605	68179	13	12
(8, 4, 3)	2	0	204372	154506	15	15
(4, 9, 3)	1	0	23866	70880	11	10
(9, 4, 3)	2	0	281626	415082	25	25
(4, 10, 3)	1	0	24813	110356	8	7
(10, 4, 3)	2	0	749842	398426	27	27
(4, 11, 3)	1	0	24217	79911	8	7
(11, 4, 3)	2	0	671271	643007	30	30
(4, 12, 3)	1	0	304531	206882	21	20
(12, 4, 3)	2	0	568529	605583	44	44
(4, 13, 3)	1	0	305106	134399	25	24
(13, 4, 3)	2	0	312909	354392	26	26
(5, 6, 3)	1	0	894858	901717	45	44
(6, 5, 3)	2	0	955948	883720	50	50
(5, 7, 3)	1	0	774709	515541	37	36
(7, 5, 3)	2	0	569573	850613	36	36
(5, 8, 3)	1	0	539908	373874	30	29
(8, 5, 3)	2	0	427145	662899	24	24
(5, 9, 3)	2	0	523643	162109	14	14
(9, 5, 3)	2	0	266763	723429	21	21
(5, 10, 3)	1	0	392042	493707	18	17
(10, 5, 3)	2	0	517205	476153	18	18
(5, 11, 3)	1	0	897821	855675	39	38
(11, 5, 3)	2	0	596246	641940	24	24
(5, 12, 3)	1	0	957230	656696	46	45
(12, 5, 3)	1	0	36648	112210	5	4
(5, 13, 3)	1	0	595761	123801	33	32
(13, 5, 3)	1	0	6362	98307	5	4
(6, 7, 3)	1	0	439114	403197	18	17
(7, 6, 3)	2	0	457529	809464	24	24
(6, 8, 3)	2	0	949550	641620	52	52
(8, 6, 3)	2	0	198578	318112	11	11
(6, 9, 3)	1	0	208391	172904	21	20
(9, 6, 3)	2	0	338452	814657	31	31
(6, 10, 3)	1	0	775909	805924	38	37
(10, 6, 3)	2	0	813428	789557	29	29
(6, 11, 3)	1	0	960637	930784	48	47
(11, 6, 3)	2	0	663873	786539	32	32
(6, 12, 3)	1	0	808292	375831	30	29
(12, 6, 3)	2	0	435707	710673	22	22
(6, 13, 3)	1	0	330778	3896	14	13
(13, 6, 3)	2	0	299776	919880	39	39
(7, 8, 3)	2	0	566509	487187	32	32
(8, 7, 3)	1	0	646960	482528	30	29
(7, 9, 3)	2	0	668285	415455	38	38
(9, 7, 3)	1	0	219026	338681	28	27
(7, 10, 3)	1	0	423970	720100	25	24
(10, 7, 3)	2	0	436064	242695	16	16
(7, 11, 3)	2	0	340375	366316	17	17
(11, 7, 3)	1	0	371305	402980	19	18
(7, 12, 3)	2	0	558771	432189	32	32
(12, 7, 3)	1	0	36853	53940	10	9
(7, 13, 3)	2	0	800467	658622	52	52
(13, 7, 3)	1	0	7533	54057	9	8
(8, 9, 3)	1	0	529772	389190	31	30
(9, 8, 3)	2	0	374889	397598	35	35
(8, 10, 3)	2	0	239571	353731	15	15
(10, 8, 3)	2	0	883960	488171	30	30
(8, 11, 3)	2	0	507249	640693	20	20
(11, 8, 3)	2	0	570681	238257	26	26
(8, 12, 3)	2	0	268581	154864	17	17
(12, 8, 3)	1	0	36650	68904	11	10
(8, 13, 3)	2	0	247907	44614	18	18
(13, 8, 3)	1	0	6565	65323	11	10
(9, 10, 3)	1	0	376060	862224	38	37
(10, 9, 3)	2	0	767433	195133	23	23
(9, 11, 3)	1	0	346965	795366	31	30
(11, 9, 3)	1	0	431196	157422	18	17
(9, 12, 3)	2	0	338928	505766	32	32
(12, 9, 3)	1	0	37796	71206	11	10
(9, 13, 3)	1	0	308335	274098	30	29
(13, 9, 3)	1	0	8655	70723	11	10
(10, 11, 3)	2	0	772106	521186	22	22
(11, 10, 3)	1	0	414634	637605	17	16
(10, 12, 3)	1	0	404023	187733	22	21
(12, 10, 3)	1	0	37409	100270	12	11
(10, 13, 3)	1	0	651407	155022	18	17
(13, 10, 3)	1	0	9632	162916	10	9
(11, 12, 3)	2	0	818509	607077	46	46
(12, 11, 3)	1	0	36283	37712	9	8
(11, 13, 3)	1	0	215603	4382	14	13
(13, 11, 3)	1	0	7653	79634	9	8
(12, 13, 3)	2	0	517421	340451	35	35
(13, 12, 3)	2	0	271816	473982	25	25
(0, 1, 4)	1	0	154209	638309	15	14
(1, 0, 4)	1	0	865466	743180	42	41
(0, 2, 4)	1	0	131375	588156	16	15
(2, 0, 4)	1	0	787487	596154	44	43
(0, 3, 4)	1	0	280051	331945	24	23
(3, 0, 4)	1	0	339611	358338	32	31
(0, 4, 4)	1	0	33538	30422	10	9
(4, 0, 4)	2	0	793019	770831	48	48
(0, 5, 4)	1	0	172183	525560	14	13
(5, 0, 4)	1	0	834752	436471	32	31
(0, 6, 4)	1	0	203699	754427	24	23
(6, 0, 4)	2	0	816320	293097	27	27
(0, 7, 4)	1	0	132840	197964	15	14
(7, 0, 4)	2	0	451897	252183	23	23
(0, 8, 4)	1	0	160672	277169	23	22
(8, 0, 4)	2	0	187558	97181	14	14
(0, 9, 4)	1	0	208060	217709	22	21
(9, 0, 4)	2	0	417428	554843	38	38
(0, 10, 4)	1	0	90654	306635	14	13
(10, 0, 4)	2	0	666624	106020	20	20
(0, 11, 4)	1	0	147097	401433	14	13
(11, 0, 4)	2	0	331831	99862	15	15
(0, 12, 4)	1	0	227555	407991	25	24
(12, 0, 4)	2	0	416789	282454	26	26
(0, 13, 4)	1	0	150796	74870	17	16
(13, 0, 4)	2	0	92920	210153	17	17
(1, 2, 4)	1	0	926819	850251	48	47
(2, 1, 4)	2	0	775612	780290	32	32
(1, 3, 4)	1	0	892146	801136	41	40
(3, 1, 4)	1	0	119708	476661	11	10
(1, 4, 4)	1	0	741372	510583	26	25
(4, 1, 4)	2	0	587519	768797	26	26
(1, 5, 4)	2	0	950863	869085	48	48
(5, 1, 4)	1	0	456368	537586	13	12
(1, 6, 4)	2	0	784412	756881	29	29
(6, 1, 4)	2	0	909313	824811	45	45
(1, 7, 4)	1	0	661744	411426	23	22
(7, 1, 4)	2	0	451246	696833	23	23
(1, 8, 4)	1	0	489121	322853	20	19
(8, 1, 4)	2	0	189901	288632	14	14
(1, 9, 4)	1	0	748113	355752	29	28
(9, 1, 4)	2	0	260868	679799	22	22
(1, 10, 4)	1	0	277445	259307	13	12
(10, 1, 4)	2	0	680370	658575	24	24
(1, 11, 4)	1	0	286132	179788	11	10
(11, 1, 4)	2	0	648723	650093	25	25
(1, 12, 4)	1	0	615077	309479	24	23
(12, 1, 4)	2	0	474565	704249	29	29
(1, 13, 4)	1	0	422097	35957	20	19
(13, 1, 4)	2	0	59378	438196	16	16
(2, 3, 4)	1	0	771508	788708	50	49
(3, 2, 4)	1	0	192650	605438	17	16
(2, 4, 4)	1	0	506518	31534	14	13
(4, 2, 4)	2	0	749445	775501	41	41
(2, 5, 4)	1	0	450538	304868	9	8
(5, 2, 4)	1	0	542543	588243	16	15
(2, 6, 4)	1	0	768827	649335	33	32
(6, 2, 4)	2	0	936086	774912	36	36
(2, 7, 4)	1	0	624999	389460	22	21
(7, 2, 4)	2	0	645625	747535	37	37
(2, 8, 4)	1	0	597123	207119	18	17
(8, 2, 4)	2	0	312626	586456	16	16
(2, 9, 4)	1	0	780126	501248	41	40
(9, 2, 4)	2	0	447333	760282	34	34
(2, 10, 4)	1	0	668091	727355	26	25
(10, 2, 4)	2	0	769020	725652	30	30
(2, 11, 4)	1	0	458168	179652	12	11
(11, 2, 4)	2	0	927100	766797	42	42
(2, 12, 4)	1	0	749854	644878	48	47
(12, 2, 4)	2	0	724191	820921	58	58
(2, 13, 4)	1	0	631451	106469	26	25
(13, 2, 4)	2	0	119250	666559	22	22
(3, 4, 4)	1	0	21332	31513	12	11
(4, 3, 4)	2	0	388142	408193	29	29
(3, 5, 4)	1	0	249803	515372	15	14
(5, 3, 4)	1	0	930327	655238	43	42
(3, 6, 4)	1	0	117414	607933	26	25
(6, 3, 4)	1	0	690424	512018	34	33
(3, 7, 4)	1	0	211037	338760	22	21
(7, 3, 4)	2	0	313086	206100	21	21
(3, 8, 4)	1	0	114359	214387	20	19
(8, 3, 4)	1	0	669932	683242	32	31
(3, 9, 4)	1	0	209977	231219	23	22
(9, 3, 4)	2	0	404801	541080	33	33
(3, 10, 4)	1	0	104502	363244	19	18
(10, 3, 4)	2	0	537536	181450	22	22
(3, 11, 4)	1	0	113751	347754	16	15
(11, 3, 4)	2	0	756710	422792	31	31
(3, 12, 4)	1	0	247415	384040	24	23
(12, 3, 4)	2	0	381928	280118	27	27
(3, 13, 4)	1	0	212018	92837	31	30
(13, 3, 4)	2	0	320104	394446	28	28
(4, 5, 4)	2	0	948059	960536	80	80
(5, 4, 4)	1	0	175198	32273	12	11
(4, 6, 4)	2	0	525377	722311	27	27
(6, 4, 4)	1	0	351291	89848	15	14
(4, 7, 4)	1	0	109282	190228	28	27
(7, 4, 4)	1	0	54339	30499	10	9
(4, 8, 4)	1	0	349484	433509	24	23
(8, 4, 4)	1	0	631044	714322	35	34
(4, 9, 4)	1	0	266673	278041	25	24
(9, 4, 4)	1	0	232222	472504	23	22
(4, 10, 4)	1	0	248987	416195	16	15
(10, 4, 4)	1	0	511521	199052	20	19
(4, 11, 4)	1	0	497109	719626	32	31
(11, 4, 4)	2	0	584307	341296	22	22
(4, 12, 4)	1	0	416159	353100	30	29
(12, 4, 4)	1	0	99723	30791	9	8
(4, 13, 4)	1	0	369782	69682	27	26
(13, 4, 4)	2	0	219400	508477	38	38
(5, 6, 4)	1	0	888920	857142	36	35
(6, 5, 4)	2	0	889482	695540	31	31
(5, 7, 4)	1	0	743741	352847	25	24
(7, 5, 4)	2	0	584282	815180	37	37
(5, 8, 4)	1	0	381421	229577	18	17
(8, 5, 4)	2	0	253398	432345	20	20
(5, 9, 4)	2	0	979491	681155	77	77
(9, 5, 4)	2	0	583857	964798	45	45
(5, 10, 4)	1	0	418648	324304	27	26
(10, 5, 4)	1	0	962640	886556	50	49
(5, 11, 4)	1	0	392160	407006	19	18
(11, 5, 4)	2	0	880074	887384	37	37
(5, 12, 4)	1	0	614435	273715	26	25
(12, 5, 4)	2	0	834921	979788	63	63
(5, 13, 4)	1	0	313975	88691	19	18
(13, 5, 4)	1	0	85656	258928	8	7
(6, 7, 4)	1	0	671929	436083	26	25
(7, 6, 4)	2	0	292592	459404	21	21
(6, 8, 4)	1	0	480316	204060	14	13
(8, 6, 4)	2	0	168058	426153	10	10
(6, 9, 4)	1	0	531217	159511	19	18
(9, 6, 4)	2	0	388405	905124	32	32
(6, 10, 4)	1	0	750186	655833	29	28
(10, 6, 4)	2	0	655607	377601	19	19
(6, 11, 4)	1	0	320473	179100	11	10
(11, 6, 4)	2	0	333505	377119	18	18
(6, 12, 4)	1	0	884083	536827	38	37
(12, 6, 4)	2	0	385752	663678	26	26
(6, 13, 4)	1	0	445561	107893	20	19
(13, 6, 4)	2	0	74329	571329	25	25
(7, 8, 4)	2	0	419733	315549	24	24
(8, 7, 4)	1	0	606846	502821	38	37
(7, 9, 4)	2	0	375732	168708	27	27
(9, 7, 4)	1	0	244789	457531	23	22
(7, 10, 4)	1	0	98626	151751	12	11
(10, 7, 4)	2	0	542929	306238	19	19
(7, 11, 4)	1	0	258009	399558	16	15
(11, 7, 4)	2	0	507768	327803	22	22
(7, 12, 4)	1	0	427646	400152	26	25
(12, 7, 4)	2	0	395613	410232	28	28
(7, 13, 4)	1	0	297015	73538	25	24
(13, 7, 4)	2	0	436955	596016	33	33
(8, 9, 4)	1	0	480694	316406	26	25
(9, 8, 4)	2	0	428575	771628	32	32
(8, 10, 4)	2	0	175425	399050	15	15
(10, 8, 4)	2	0	554955	277497	18	18
(8, 11, 4)	2	0	319233	665382	25	25
(11, 8, 4)	2	0	877853	438515	33	33
(8, 12, 4)	1	0	256467	334708	22	21
(12, 8, 4)	1	0	206939	252207	16	15
(8, 13, 4)	2	0	230145	186674	16	16
(13, 8, 4)	2	0	743920	900079	47	47
(9, 10, 4)	1	0	365907	828417	39	38
(10, 9, 4)	1	0	714855	397963	30	29
(9, 11, 4)	2	0	189514	453882	19	19
(11, 9, 4)	2	0	286200	147987	17	17
(9, 12, 4)	1	0	286828	506119	33	32
(12, 9, 4)	1	0	194104	200804	16	15
(9, 13, 4)	2	0	633417	906633	65	65
(13, 9, 4)	2	0	50409	148842	20	20
(10, 11, 4)	2	0	629299	497642	19	19
(11, 10, 4)	1	0	378845	568844	18	17
(10, 12, 4)	1	0	734379	363367	32	31
(12, 10, 4)	1	0	108511	170149	14	13
(10, 13, 4)	1	0	683542	273632	25	24
(13, 10, 4)	1	0	86821	360097	22	21
(11, 12, 4)	2	0	419740	261200	21	21
(12, 11, 4)	1	0	117382	179797	13	12
(11, 13, 4)	2	0	454734	100801	18	18
(13, 11, 4)	2	0	46554	418845	20	20
(12, 13, 4)	1	0	224739	156473	26	25
(13, 12, 4)	2	0	229157	371917	29	29
(0, 1, 5)	2	0	748390	847335	47	47
(1, 0, 5)	1	0	836898	798922	45	44
(0, 2, 5)	2	0	815356	804948	48	48
(2, 0, 5)	1	0	876899	846492	68	67
(0, 3, 5)	2	0	767831	636744	49	49
(3, 0, 5)	1	0	452709	687512	45	44
(0, 4, 5)	1	0	571054	482716	39	38
(4, 0, 5)	2	0	404394	222264	28	28
(0, 5, 5)	2	0	853803	985890	81	81
(5, 0, 5)	1	0	935444	803572	51	50
(0, 6, 5)	1	0	389220	856768	36	35
(6, 0, 5)	1	0	988467	866398	93	92
(0, 7, 5)	1	0	180152	498557	33	32
(7, 0, 5)	2	0	396073	291579	22	22
(0, 8, 5)	1	0	266858	275546	12	11
(8, 0, 5)	1	0	933304	824631	54	53
(0, 9, 5)	1	0	253849	256625	26	25
(9, 0, 5)	2	0	191213	183051	19	19
(0, 10, 5)	2	0	639668	784304	36	36
(10, 0, 5)	2	0	551305	197417	19	19
(0, 11, 5)	1	0	122285	353194	14	13
(11, 0, 5)	2	0	651177	254548	22	22
(0, 12, 5)	1	0	263891	449696	31	30
(12, 0, 5)	2	0	377719	271174	25	25
(0, 13, 5)	1	0	200237	79708	18	17
(13, 0, 5)	2	0	161348	255441	22	22
(1, 2, 5)	1	0	634278	709891	25	24
(2, 1, 5)	1	0	887525	973467	60	59
(1, 3, 5)	1	0	921286	748411	49	48
(3, 1, 5)	1	0	613931	907068	42	41
(1, 4, 5)	1	0	907534	638051	36	35
(4, 1, 5)	2	0	664912	781613	33	33
(1, 5, 5)	1	0	907804	884961	38	37
(5, 1, 5)	2	0	892296	915209	48	48
(1, 6, 5)	1	0	775329	928259	34	33
(6, 1, 5)	2	0	801107	730745	27	27
(1, 7, 5)	1	0	710895	433378	24	23
(7, 1, 5)	2	0	741261	891256	45	45
(1, 8, 5)	1	0	580751	338491	22	21
(8, 1, 5)	2	0	264031	491498	13	13
(1, 9, 5)	1	0	812517	344806	27	26
(9, 1, 5)	2	0	389209	803001	29	29
(1, 10, 5)	1	0	779311	803572	33	32
(10, 1, 5)	2	0	880151	904832	42	42
(1, 11, 5)	1	0	745543	633511	24	23
(11, 1, 5)	2	0	693433	754223	24	24
(1, 12, 5)	1	0	787695	539291	34	33
(12, 1, 5)	2	0	634157	884670	43	43
(1, 13, 5)	1	0	788130	182161	36	35
(13, 1, 5)	2	0	585916	871205	42	42
(2, 3, 5)	2	0	719578	354823	25	25
(3, 2, 5)	1	0	606360	800639	37	36
(2, 4, 5)	1	0	857198	898565	68	67
(4, 2, 5)	1	0	477328	746210	29	28
(2, 5, 5)	1	0	799025	938340	45	44
(5, 2, 5)	2	0	701742	698636	24	24
(2, 6, 5)	1	0	752763	893163	36	35
(6, 2, 5)	2	0	943266	736206	42	42
(2, 7, 5)	1	0	662457	454185	28	27
(7, 2, 5)	2	0	481259	735157	30	30
(2, 8, 5)	1	0	684598	540582	22	21
(8, 2, 5)	2	0	756800	768917	33	33
(2, 9, 5)	1	0	683917	310594	25	24
(9, 2, 5)	2	0	315419	704195	32	32
(2, 10, 5)	1	0	768327	871739	37	36
(10, 2, 5)	2	0	916273	779475	47	47
(2, 11, 5)	1	0	749665	712682	30	29
(11, 2, 5)	2	0	807067	719674	31	31
(2, 12, 5)	1	0	884929	847943	84	83
(12, 2, 5)	2	0	452639	716007	29	29
(2, 13, 5)	1	0	679597	65026	30	29
(13, 2, 5)	2	0	276551	732462	40	40
(3, 4, 5)	1	0	426428	598904	34	33
(4, 3, 5)	2	0	443076	383856	31	31
(3, 5, 5)	1	0	431700	697808	26	25
(5, 3, 5)	2	0	761212	490578	25	25
(3, 6, 5)	1	0	480140	822330	39	38
(6, 3, 5)	2	0	651821	264102	25	25
(3, 7, 5)	1	0	229344	308461	21	20
(7, 3, 5)	2	0	498128	290336	33	33
(3, 8, 5)	1	0	112832	164332	13	12
(8, 3, 5)	2	0	232800	266563	12	12
(3, 9, 5)	1	0	472196	349856	31	30
(9, 3, 5)	2	0	153429	145552	13	13
(3, 10, 5)	1	0	162104	500492	18	17
(10, 3, 5)	2	0	569848	322554	18	18
(3, 11, 5)	1	0	376040	712051	30	29
(11, 3, 5)	2	0	420838	176203	12	12
(3, 12, 5)	1	0	624905	557119	39	38
(12, 3, 5)	2	0	333742	192770	24	24
(3, 13, 5)	1	0	465820	249245	40	39
(13, 3, 5)	2	0	189861	306586	30	30
(4, 5, 5)	2	0	705253	830205	40	40
(5, 4, 5)	2	0	974731	944424	73	73
(4, 6, 5)	1	0	222099	620016	23	22
(6, 4, 5)	2	0	822535	303675	27	27
(4, 7, 5)	1	0	421368	445962	36	35
(7, 4, 5)	2	0	569083	425160	32	32
(4, 8, 5)	2	0	426488	519092	28	28
(8, 4, 5)	2	0	336223	349853	21	21
(4, 9, 5)	1	0	519397	342827	32	31
(9, 4, 5)	2	0	166525	120050	18	18
(4, 10, 5)	1	0	278949	675122	22	21
(10, 4, 5)	1	0	856861	709844	40	39
(4, 11, 5)	1	0	338770	553777	27	26
(11, 4, 5)	2	0	427581	155082	14	14
(4, 12, 5)	1	0	222522	215410	27	26
(12, 4, 5)	2	0	328031	184691	23	23
(4, 13, 5)	1	0	485995	160503	35	34
(13, 4, 5)	2	0	178958	217011	25	25
(5, 6, 5)	1	0	899692	891278	35	34
(6, 5, 5)	2	0	875183	775869	32	32
(5, 7, 5)	1	0	886771	600709	42	41
(7, 5, 5)	2	0	376418	341524	29	29
(5, 8, 5)	1	0	577602	444034	25	24
(8, 5, 5)	1	0	610835	818114	35	34
(5, 9, 5)	1	0	728396	300171	27	26
(9, 5, 5)	2	0	597429	967091	51	51
(5, 10, 5)	1	0	631498	632014	25	24
(10, 5, 5)	2	0	774576	690950	32	32
(5, 11, 5)	1	0	728181	656906	30	29
(11, 5, 5)	2	0	492727	515204	17	17
(5, 12, 5)	1	0	798074	560926	29	28
(12, 5, 5)	2	0	589723	862645	35	35
(5, 13, 5)	1	0	819229	369628	42	41
(13, 5, 5)	2	0	356959	696817	31	31
(6, 7, 5)	1	0	404137	426462	23	22
(7, 6, 5)	1	0	373905	829947	27	26
(6, 8, 5)	2	0	930216	715286	39	39
(8, 6, 5)	1	0	355988	819260	30	29
(6, 9, 5)	1	0	788627	334534	29	28
(9, 6, 5)	2	0	521119	939722	47	47
(6, 10, 5)	1	0	819061	715276	31	30
(10, 6, 5)	2	0	891252	840683	30	30
(6, 11, 5)	1	0	529979	374323	22	21
(11, 6, 5)	2	0	747530	907640	29	29
(6, 12, 5)	1	0	895382	588362	38	37
(12, 6, 5)	2	0	349243	459469	21	21
(6, 13, 5)	1	0	635560	128878	18	17
(13, 6, 5)	2	0	102667	572347	24	24
(7, 8, 5)	1	0	273758	98831	14	13
(8, 7, 5)	2	0	218970	273959	14	14
(7, 9, 5)	2	0	895829	601968	73	73
(9, 7, 5)	1	0	309374	603070	41	40
(7, 10, 5)	1	0	498112	803268	26	25
(10, 7, 5)	1	0	461566	354861	19	18
(7, 11, 5)	1	0	432328	582613	19	18
(11, 7, 5)	1	0	395885	354861	19	18
(7, 12, 5)	1	0	649079	558383	35	34
(12, 7, 5)	2	0	610968	628812	40	40
(7, 13, 5)	1	0	265019	28734	14	13
(13, 7, 5)	2	0	50153	273952	15	15
(8, 9, 5)	1	0	907506	484640	46	45
(9, 8, 5)	2	0	205854	247482	21	21
(8, 10, 5)	2	0	177393	386821	13	13
(10, 8, 5)	2	0	841256	464127	34	34
(8, 11, 5)	1	0	292234	525831	23	22
(11, 8, 5)	2	0	728268	523530	30	30
(8, 12, 5)	1	0	967207	672833	55	54
(12, 8, 5)	1	0	460895	317248	23	22
(8, 13, 5)	2	0	214057	76320	14	14
(13, 8, 5)	2	0	302959	567336	38	38
(9, 10, 5)	1	0	99711	614122	22	21
(10, 9, 5)	2	0	549321	160635	23	23
(9, 11, 5)	1	0	356385	756286	34	33
(11, 9, 5)	2	0	669100	291103	24	24
(9, 12, 5)	2	0	192062	214857	17	17
(12, 9, 5)	2	0	661583	399911	41	41
(9, 13, 5)	1	0	208589	95407	26	25
(13, 9, 5)	1	0	430028	463092	35	34
(10, 11, 5)	1	0	761305	813678	38	37
(11, 10, 5)	2	0	889261	792550	40	40
(10, 12, 5)	2	0	502230	241834	17	17
(12, 10, 5)	2	0	552193	775203	38	38
(10, 13, 5)	2	0	614681	137673	25	25
(13, 10, 5)	2	0	366519	559569	26	26
(11, 12, 5)	1	0	541428	284333	17	16
(12, 11, 5)	1	0	389579	567397	21	20
(11, 13, 5)	1	0	738113	253859	42	41
(13, 11, 5)	2	0	130316	599838	30	30
(12, 13, 5)	1	0	778852	990539	67	66
(13, 12, 5)	2	0	126506	331648	20	20
(0, 1, 6)	1	0	769630	934850	49	48
(1, 0, 6)	1	0	874447	805417	45	44
(0, 2, 6)	1	0	248690	676527	22	21
(2, 0, 6)	1	0	878095	848109	62	61
(0, 3, 6)	2	0	825310	708327	53	53
(3, 0, 6)	1	0	473335	611170	37	36
(0, 4, 6)	1	0	348146	574979	28	27
(4, 0, 6)	2	0	610140	264184	28	28
(0, 5, 6)	1	0	184838	491032	19	18
(5, 0, 6)	1	0	882327	823600	57	56
(0, 6, 6)	1	0	223212	747224	29	28
(6, 0, 6)	2	0	950916	591896	40	40
(0, 7, 6)	1	0	134710	200781	17	16
(7, 0, 6)	2	0	257441	108791	18	18
(0, 8, 6)	1	0	784564	733425	58	57
(8, 0, 6)	2	0	626175	258525	25	25
(0, 9, 6)	1	0	529894	369629	36	35
(9, 0, 6)	2	0	303591	251345	25	25
(0, 10, 6)	1	0	379992	860302	33	32
(10, 0, 6)	2	0	730318	255074	26	26
(0, 11, 6)	1	0	249449	707282	24	23
(11, 0, 6)	2	0	545728	357248	19	19
(0, 12, 6)	1	0	396500	544966	36	35
(12, 0, 6)	2	0	547157	378288	32	32
(0, 13, 6)	1	0	59892	16778	10	9
(13, 0, 6)	2	0	99244	349253	38	38
(1, 2, 6)	2	0	947890	846565	46	46
(2, 1, 6)	2	0	775918	823507	32	32
(1, 3, 6)	2	0	828190	320626	26	26
(3, 1, 6)	1	0	455424	767788	23	22
(1, 4, 6)	1	0	936565	763894	45	44
(4, 1, 6)	1	0	303309	744864	24	23
(1, 5, 6)	1	0	849833	762692	29	28
(5, 1, 6)	2	0	874821	945095	41	41
(1, 6, 6)	1	0	798050	931942	35	34
(6, 1, 6)	2	0	959090	894494	46	46
(1, 7, 6)	1	0	689173	452671	29	28
(7, 1, 6)	2	0	515388	729416	29	29
(1, 8, 6)	1	0	804598	331643	30	29
(8, 1, 6)	2	0	681002	752586	29	29
(1, 9, 6)	1	0	913815	514830	42	41
(9, 1, 6)	2	0	346257	756141	27	27
(1, 10, 6)	1	0	709722	686285	26	25
(10, 1, 6)	1	0	795349	774536	29	28
(1, 11, 6)	1	0	853264	876737	38	37
(11, 1, 6)	2	0	811225	922017	40	40
(1, 12, 6)	1	0	644464	269588	24	23
(12, 1, 6)	2	0	496892	768843	34	34
(1, 13, 6)	1	0	225746	16458	10	9
(13, 1, 6)	2	0	828720	892427	48	48
(2, 3, 6)	2	0	605463	331510	16	16
(3, 2, 6)	1	0	520357	719722	26	25
(2, 4, 6)	1	0	801618	795586	47	46
(4, 2, 6)	2	0	801546	812567	44	44
(2, 5, 6)	1	0	762852	728710	31	30
(5, 2, 6)	2	0	660929	674224	21	21
(2, 6, 6)	1	0	675200	758216	28	27
(6, 2, 6)	2	0	882967	742131	37	37
(2, 7, 6)	1	0	730695	509793	35	34
(7, 2, 6)	2	0	762557	789883	59	59
(2, 8, 6)	1	0	449991	81491	10	9
(8, 2, 6)	2	0	382837	549522	13	13
(2, 9, 6)	1	0	752783	411352	38	37
(9, 2, 6)	2	0	323187	650717	27	27
(2, 10, 6)	1	0	746518	889940	34	33
(10, 2, 6)	2	0	908747	804471	41	41
(2, 11, 6)	1	0	615420	443912	20	19
(11, 2, 6)	2	0	437859	665167	21	21
(2, 12, 6)	1	0	739876	534090	37	36
(12, 2, 6)	2	0	695072	848947	58	58
(2, 13, 6)	1	0	697819	290142	34	33
(13, 2, 6)	2	0	263256	771112	43	43
(3, 4, 6)	1	0	610688	653383	37	36
(4, 3, 6)	2	0	662303	635596	40	40
